  0.341	100.000	  0.000	 75.612	1289.347
  0.342	100.000	  0.000	 74.105	1303.815
  0.343	100.000	  0.000	 72.620	1317.978
  0.344	100.000	  0.000	 71.159	1331.840
  0.345	100.000	  0.000	 69.723	1345.407
  0.346	100.000	  0.000	 68.314	1358.684
  0.347	100.000	  0.000	 66.932	1371.676
  0.348	100.000	  0.000	 65.578	1384.389
  0.349	100.000	  0.000	 64.251	1396.829
  0.350	100.000	  0.000	 62.952	1409.001
  0.351	100.000	  0.000	 61.680	1420.911
  0.352	100.000	  0.000	 60.435	1432.564
  0.353	100.000	  0.000	 59.216	1443.966
  0.354	100.000	  0.000	 58.024	1455.121
  0.355	100.000	  0.000	 56.857	1466.037
  0.356	100.000	  0.000	 55.714	1476.717
  0.357	100.000	  0.000	 54.597	1487.166
  0.358	100.000	  0.000	 53.503	1497.390
  0.359	100.000	  0.000	 52.433	1507.393
  0.360	100.000	  0.000	 51.386	1517.180
  0.361	100.000	  0.000	 50.361	1526.756
  0.362	100.000	  0.000	 49.359	1536.125
  0.363	100.000	  0.000	 48.378	1545.292
  0.364	100.000	  0.000	 47.418	1554.261
  0.365	100.000	  0.000	 46.479	1563.037
  0.366	100.000	  0.000	 45.561	1571.623
  0.367	100.000	  0.000	 44.662	1580.024
  0.368	100.000	  0.000	 43.782	1588.243
  0.369	100.000	  0.000	 42.922	1596.285
  0.370	100.000	  0.000	 42.080	1604.154
  0.371	100.000	  0.000	 41.256	1611.852
  0.372	100.000	  0.000	 40.450	1619.385
  0.373	100.000	  0.000	 39.662	1626.754
  0.374	100.000	  0.000	 38.890	1633.965
  0.375	100.000	  0.000	 38.136	1641.020
  0.376	100.000	  0.000	 37.397	1647.923
  0.377	100.000	  0.000	 36.674	1654.676
  0.378	100.000	  0.000	 35.967	1661.284
  0.379	100.000	  0.000	 35.276	1667.750
  0.380	100.000	  0.000	 34.599	1674.075
  0.381	100.000	  0.000	 33.936	1680.264
  0.382	100.000	  0.000	 33.289	1686.320
  0.383	100.000	  0.000	 32.655	1692.245
  0.384	100.000	  0.000	 32.034	1698.042
  0.385	100.000	  0.000	 31.427	1703.714
  0.386	100.000	  0.000	 30.834	1709.263
  0.387	100.000	  0.000	 30.253	1714.692
  0.388	100.000	  0.000	 29.684	1720.005
  0.389	100.000	  0.000	 29.128	1725.202
  0.390	100.000	  0.000	 28.584	1730.288
  0.391	100.000	  0.000	 28.052	1735.264
  0.392	100.000	  0.000	 27.531	1740.132
  0.393	100.000	  0.000	 27.021	1744.895
  0.394	100.000	  0.000	 26.523	1749.556
  0.395	100.000	  0.000	 26.035	1754.115
  0.396	100.000	  0.000	 25.557	1758.577
  0.397	100.000	  0.000	 25.090	1762.942
  0.398	100.000	  0.000	 24.633	1767.212
  0.399	100.000	  0.000	 24.186	1771.391
  0.400	100.000	  0.000	 23.749	1775.480
  0.401	100.000	  0.000	 23.321	1779.480
  0.402	100.000	  0.000	 22.902	1783.393
  0.403	100.000	  0.000	 22.492	1787.223
  0.404	100.000	  0.000	 22.091	1790.969
  0.405	100.000	  0.000	 21.699	1794.635
  0.406	100.000	  0.000	 21.315	1798.222
  0.407	100.000	  0.000	 20.940	1801.731
  0.408	100.000	  0.000	 20.572	1805.165
  0.409	100.000	  0.000	 20.213	1808.524
  0.410	100.000	  0.000	 19.861	1811.811
  0.411	100.000	  0.000	 19.517	1815.027
  0.412	100.000	  0.000	 19.181	1818.173
  0.413	100.000	  0.000	 18.851	1821.252
  0.414	100.000	  0.000	 18.529	1824.264
  0.415	100.000	  0.000	 18.214	1827.211
  0.416	100.000	  0.000	 17.905	1830.094
  0.417	100.000	  0.000	 17.603	1832.915
  0.418	100.000	  0.000	 17.308	1835.676
  0.419	100.000	  0.000	 17.019	1838.376
  0.420	100.000	  0.000	 16.736	1841.019
  0.421	100.000	  0.000	 16.460	1843.604
  0.422	100.000	  0.000	 16.189	1846.134
  0.423	100.000	  0.000	 15.924	1848.609
  0.424	100.000	  0.000	 15.665	1851.030
  0.425	100.000	  0.000	 15.411	1853.399
  0.426	100.000	  0.000	 15.163	1855.717
  0.427	100.000	  0.000	 14.921	1857.986
  0.428	100.000	  0.000	 14.683	1860.205
  0.429	100.000	  0.000	 14.451	1862.376
  0.430	100.000	  0.000	 14.224	1864.500
  0.431	100.000	  0.000	 14.001	1866.579
  0.432	100.000	  0.000	 13.784	1868.612
  0.433	100.000	  0.000	 13.571	1870.602
  0.434	100.000	  0.000	 13.363	1872.549
  0.435	100.000	  0.000	 13.159	1874.453
  0.436	100.000	  0.000	 12.959	1876.317
  0.437	100.000	  0.000	 12.764	1878.140
  0.438	100.000	  0.000	 12.573	1879.924
  0.439	100.000	  0.000	 12.387	1881.670
  0.440	100.000	  0.000	 12.204	1883.378
  0.441	100.000	  0.000	 12.025	1885.049
  0.442	100.000	  0.000	 11.850	1886.684
  0.443	100.000	  0.000	 11.679	1888.283
  0.444	100.000	  0.000	 11.512	1889.848
  0.445	100.000	  0.000	 11.348	1891.380
  0.446	100.000	  0.000	 11.187	1892.878
  0.447	100.000	  0.000	 11.031	1894.344
  0.448	100.000	  0.000	 10.877	1895.778
  0.449	100.000	  0.000	 10.727	1897.181
  0.450	100.000	  0.000	 10.580	1898.554
  0.451	100.000	  0.000	 10.436	1899.898
  0.452	100.000	  0.000	 10.296	1901.212
  0.453	100.000	  0.000	 10.158	1902.498
  0.454	100.000	  0.000	 10.023	1903.756
  0.455	100.000	  0.000	  9.892	1904.987
  0.456	100.000	  0.000	  9.763	1906.192
  0.457	100.000	  0.000	  9.637	1907.370
  0.458	100.000	  0.000	  9.513	1908.523
  0.459	100.000	  0.000	  9.393	1909.651
  0.460	100.000	  0.000	  9.275	1910.755
  0.461	100.000	  0.000	  9.159	1911.835
  0.462	100.000	  0.000	  9.046	1912.892
  0.463	100.000	  0.000	  8.935	1913.926
  0.464	100.000	  0.000	  8.827	1914.937
  0.465	100.000	  0.000	  8.721	1915.927
  0.466	100.000	  0.000	  8.618	1916.895
  0.467	100.000	  0.000	  8.516	1917.843
  0.468	100.000	  0.000	  8.417	1918.770
  0.469	100.000	  0.000	  8.320	1919.677
  0.470	100.000	  0.000	  8.225	1920.564
  0.471	100.000	  0.000	  8.132	1921.432
  0.472	100.000	  0.000	  8.041	1922.282
  0.473	100.000	  0.000	  7.952	1923.113
  0.474	100.000	  0.000	  7.865	1923.926
  0.475	100.000	  0.000	  7.780	1924.722
  0.476	100.000	  0.000	  7.697	1925.500
  0.477	100.000	  0.000	  7.615	1926.262
  0.478	100.000	  0.000	  7.536	1927.007
  0.479	100.000	  0.000	  7.458	1927.736
  0.480	100.000	  0.000	  7.381	1928.450
  0.481	100.000	  0.000	  7.307	1929.148
  0.482	100.000	  0.000	  7.234	1929.831
  0.483	100.000	  0.000	  7.162	1930.499
  0.484	100.000	  0.000	  7.092	1931.153
  0.485	100.000	  0.000	  7.024	1931.792
  0.486	100.000	  0.000	  6.957	1932.418
  0.487	100.000	  0.000	  6.891	1933.030
  0.488	100.000	  0.000	  6.827	1933.630
  0.489	100.000	  0.000	  6.764	1934.216
  0.490	100.000	  0.000	  6.703	1934.789
  0.491	100.000	  0.000	  6.643	1935.350
  0.492	100.000	  0.000	  6.584	1935.899
  0.493	100.000	  0.000	  6.527	1936.437
  0.494	100.000	  0.000	  6.470	1936.962
  0.495	100.000	  0.000	  6.415	1937.476
  0.496	100.000	  0.000	  6.362	1937.980
  0.497	100.000	  0.000	  6.309	1938.472
  0.498	100.000	  0.000	  6.257	1938.954
  0.499	100.000	  0.000	  6.207	1939.425
  0.500	100.000	  0.000	  6.158	1939.886
  0.501	100.000	  0.000	  6.109	1940.337
  0.502	100.000	  0.000	  6.062	1940.778
  0.503	100.000	  0.000	  6.016	1941.210
  0.504	100.000	  0.000	  5.971	1941.633
  0.505	100.000	  0.000	  5.926	1942.046
  0.506	100.000	  0.000	  5.883	1942.451
  0.507	100.000	  0.000	  5.841	1942.847
  0.508	100.000	  0.000	  5.799	1943.234
  0.509	100.000	  0.000	  5.759	1943.613
  0.510	100.000	  0.000	  5.719	1943.983
  0.511	100.000	  0.000	  5.680	1944.346
  0.512	100.000	  0.000	  5.642	1944.701
  0.513	100.000	  0.000	  5.605	1945.048
